TERM1	INTERACTION	TERM2	KAPPA_SIMILARITY
GO:0044421	kappa	GO:0005604	0.14
GO:0044421	kappa	GO:0006935	0.12
GO:0044421	kappa	GO:0031012	0.31
GO:0044421	kappa	GO:0050900	0.14
GO:0044421	kappa	GO:0042330	0.12
GO:0044421	kappa	GO:0044420	0.18
GO:0044421	kappa	GO:0043062	0.18
GO:0044421	kappa	GO:0040017	0.11
GO:0044421	kappa	GO:0030198	0.18
GO:0044421	kappa	GO:0005576	0.68
GO:0044421	kappa	GO:0005615	0.8
GO:0044421	kappa	GO:0016477	0.1
GO:0044421	kappa	GO:0005578	0.31
GO:0044421	kappa	GO:0009986	0.13
GO:0002694	kappa	GO:0016064	0.15
GO:0002694	kappa	GO:0009897	0.16
GO:0002694	kappa	GO:0018212	0.19
GO:0002694	kappa	GO:0046903	0.11
GO:0002694	kappa	GO:0002443	0.3
GO:0002694	kappa	GO:0050707	0.12
GO:0002694	kappa	GO:0048870	0.1
GO:0002694	kappa	GO:0050776	0.34
GO:0002694	kappa	GO:0050900	0.18
GO:0002694	kappa	GO:0002682	0.43
GO:0002694	kappa	GO:0002429	0.27
GO:0002694	kappa	GO:0019724	0.16
GO:0002694	kappa	GO:0050866	0.44
GO:0002694	kappa	GO:0050867	0.79
GO:0002694	kappa	GO:0070372	0.12
GO:0002694	kappa	GO:0050778	0.29
GO:0002694	kappa	GO:0038023	0.11
GO:0002694	kappa	GO:0050663	0.12
GO:0002694	kappa	GO:0002253	0.23
GO:0002694	kappa	GO:0032101	0.13
GO:0002694	kappa	GO:0030155	0.1
GO:0002694	kappa	GO:0006955	0.25
GO:0002694	kappa	GO:0051674	0.1
GO:0002694	kappa	GO:0071346	0.11
GO:0002694	kappa	GO:0051046	0.14
GO:0002694	kappa	GO:0051249	0.95
GO:0002694	kappa	GO:0004871	0.1
GO:0002694	kappa	GO:0002250	0.32
GO:0002694	kappa	GO:0002768	0.29
GO:0002694	kappa	GO:0050851	0.28
GO:0002694	kappa	GO:0002764	0.26
GO:0002694	kappa	GO:0051050	0.1
GO:0002694	kappa	GO:0018108	0.19
GO:0002694	kappa	GO:0050865	0.98
GO:0002694	kappa	GO:0032940	0.11
GO:0002694	kappa	GO:0016477	0.11
GO:0002694	kappa	GO:0070371	0.11
GO:0002694	kappa	GO:0002757	0.24
GO:0002694	kappa	GO:0060089	0.1
GO:0002694	kappa	GO:0002684	0.5
GO:0002694	kappa	GO:0009986	0.14
GO:0030335	kappa	GO:0018212	0.22
GO:0030335	kappa	GO:0022610	0.19
GO:0030335	kappa	GO:0007160	0.18
GO:0030335	kappa	GO:0034332	0.12
GO:0030335	kappa	GO:0007155	0.19
GO:0030335	kappa	GO:0045667	0.15
GO:0030335	kappa	GO:0001763	0.13
GO:0030335	kappa	GO:0051272	0.96
GO:0030335	kappa	GO:0048870	0.38
GO:0030335	kappa	GO:0006935	0.25
GO:0030335	kappa	GO:0006874	0.13
GO:0030335	kappa	GO:0050900	0.3
GO:0030335	kappa	GO:0042330	0.25
GO:0030335	kappa	GO:0002682	0.12
GO:0030335	kappa	GO:0003013	0.1
GO:0030335	kappa	GO:0002009	0.11
GO:0030335	kappa	GO:2000147	0.99
GO:0030335	kappa	GO:0060326	0.35
GO:0030335	kappa	GO:0050867	0.12
GO:0030335	kappa	GO:0070372	0.2
GO:0030335	kappa	GO:0014066	0.13
GO:0030335	kappa	GO:2000145	0.68
GO:0030335	kappa	GO:0043062	0.13
GO:0030335	kappa	GO:0051270	0.63
GO:0030335	kappa	GO:0032101	0.23
GO:0030335	kappa	GO:0030334	0.73
GO:0030335	kappa	GO:0030155	0.31
GO:0030335	kappa	GO:0061138	0.14
GO:0030335	kappa	GO:0072503	0.13
GO:0030335	kappa	GO:0051674	0.38
GO:0030335	kappa	GO:0040017	0.98
GO:0030335	kappa	GO:0045216	0.14
GO:0030335	kappa	GO:0005178	0.14
GO:0030335	kappa	GO:0016337	0.12
GO:0030335	kappa	GO:0014068	0.14
GO:0030335	kappa	GO:0030198	0.13
GO:0030335	kappa	GO:0055074	0.13
GO:0030335	kappa	GO:0001944	0.18
GO:0030335	kappa	GO:0051050	0.17
GO:0030335	kappa	GO:0018108	0.22
GO:0030335	kappa	GO:0040011	0.29
GO:0030335	kappa	GO:0072507	0.12
GO:0030335	kappa	GO:0005615	0.13
GO:0030335	kappa	GO:0016477	0.41
GO:0030335	kappa	GO:0034329	0.16
GO:0030335	kappa	GO:0070371	0.23
GO:0030335	kappa	GO:0051480	0.14
GO:0030335	kappa	GO:0008015	0.1
GO:0030335	kappa	GO:0051146	0.1
GO:0030335	kappa	GO:0030595	0.32
GO:0030335	kappa	GO:0034330	0.15
GO:0030335	kappa	GO:0031589	0.22
GO:0030335	kappa	GO:0002684	0.14
GO:0030335	kappa	GO:0022603	0.18
GO:0030335	kappa	GO:0009986	0.15
GO:0030335	kappa	GO:0040012	0.66
GO:0030335	kappa	GO:0043410	0.18
GO:0030335	kappa	GO:0070374	0.18
GO:0016064	kappa	GO:0006956	0.41
GO:0016064	kappa	GO:0006958	0.43
GO:0016064	kappa	GO:0002443	0.62
GO:0016064	kappa	GO:0050707	0.11
GO:0016064	kappa	GO:0050776	0.14
GO:0016064	kappa	GO:0002429	0.11
GO:0016064	kappa	GO:0003823	0.19
GO:0016064	kappa	GO:0019724	0.99
GO:0016064	kappa	GO:0050866	0.12
GO:0016064	kappa	GO:0050867	0.16
GO:0016064	kappa	GO:0050778	0.16
GO:0016064	kappa	GO:0050663	0.1
GO:0016064	kappa	GO:0002253	0.13
GO:0016064	kappa	GO:0072376	0.39
GO:0016064	kappa	GO:0032101	0.11
GO:0016064	kappa	GO:0006955	0.12
GO:0016064	kappa	GO:0051249	0.16
GO:0016064	kappa	GO:0002250	0.62
GO:0016064	kappa	GO:0002455	0.56
GO:0016064	kappa	GO:0050865	0.15
GO:0016064	kappa	GO:0006959	0.44
GO:0016064	kappa	GO:0002684	0.15
GO:0016064	kappa	GO:0009986	0.11
GO:0009897	kappa	GO:0004896	0.14
GO:0009897	kappa	GO:0022610	0.11
GO:0009897	kappa	GO:0007155	0.11
GO:0009897	kappa	GO:0002443	0.12
GO:0009897	kappa	GO:0050707	0.12
GO:0009897	kappa	GO:0019955	0.24
GO:0009897	kappa	GO:0050900	0.19
GO:0009897	kappa	GO:0004872	0.19
GO:0009897	kappa	GO:0015026	0.1
GO:0009897	kappa	GO:0060326	0.1
GO:0009897	kappa	GO:0004888	0.18
GO:0009897	kappa	GO:0050866	0.13
GO:0009897	kappa	GO:0050867	0.19
GO:0009897	kappa	GO:0038023	0.16
GO:0009897	kappa	GO:0050663	0.11
GO:0009897	kappa	GO:0019838	0.11
GO:0009897	kappa	GO:0005178	0.16
GO:0009897	kappa	GO:0005887	0.18
GO:0009897	kappa	GO:0051249	0.18
GO:0009897	kappa	GO:0016337	0.1
GO:0009897	kappa	GO:0002250	0.15
GO:0009897	kappa	GO:0031226	0.2
GO:0009897	kappa	GO:0050865	0.15
GO:0009897	kappa	GO:0006959	0.11
GO:0009897	kappa	GO:0044459	0.19
GO:0009897	kappa	GO:0030595	0.12
GO:0009897	kappa	GO:0002684	0.13
GO:0009897	kappa	GO:0009986	0.6
GO:0004896	kappa	GO:0019955	0.37
GO:0004896	kappa	GO:0004872	0.17
GO:0004896	kappa	GO:0015026	0.15
GO:0004896	kappa	GO:0060326	0.13
GO:0004896	kappa	GO:0004888	0.3
GO:0004896	kappa	GO:0004950	0.47
GO:0004896	kappa	GO:0038023	0.24
GO:0004896	kappa	GO:0002675	0.11
GO:0004896	kappa	GO:0004871	0.13
GO:0004896	kappa	GO:0001637	0.47
GO:0004896	kappa	GO:0001653	0.36
GO:0004896	kappa	GO:0051480	0.13
GO:0004896	kappa	GO:0004930	0.2
GO:0004896	kappa	GO:0008528	0.36
GO:0004896	kappa	GO:0060089	0.13
GO:0004896	kappa	GO:0030595	0.16
GO:0004896	kappa	GO:0070374	0.12
GO:0051410	kappa	GO:1901681	0.12
GO:0051410	kappa	GO:0004364	0.4
GO:0018212	kappa	GO:0022610	0.1
GO:0018212	kappa	GO:0007155	0.1
GO:0018212	kappa	GO:0002443	0.13
GO:0018212	kappa	GO:0051272	0.21
GO:0018212	kappa	GO:0048870	0.14
GO:0018212	kappa	GO:0006935	0.13
GO:0018212	kappa	GO:0050776	0.13
GO:0018212	kappa	GO:0050900	0.16
GO:0018212	kappa	GO:0042330	0.13
GO:0018212	kappa	GO:0002682	0.12
GO:0018212	kappa	GO:0002429	0.11
GO:0018212	kappa	GO:2000147	0.21
GO:0018212	kappa	GO:0060326	0.15
GO:0018212	kappa	GO:0050866	0.11
GO:0018212	kappa	GO:0050867	0.2
GO:0018212	kappa	GO:0070372	0.22
GO:0018212	kappa	GO:0014066	0.2
GO:0018212	kappa	GO:2000145	0.18
GO:0018212	kappa	GO:0051270	0.16
GO:0018212	kappa	GO:0032101	0.15
GO:0018212	kappa	GO:0030334	0.18
GO:0018212	kappa	GO:0030155	0.14
GO:0018212	kappa	GO:0051674	0.14
GO:0018212	kappa	GO:0019838	0.12
GO:0018212	kappa	GO:0040017	0.21
GO:0018212	kappa	GO:0005178	0.11
GO:0018212	kappa	GO:0051249	0.17
GO:0018212	kappa	GO:0016337	0.1
GO:0018212	kappa	GO:0014068	0.22
GO:0018212	kappa	GO:0002250	0.1
GO:0018212	kappa	GO:0002768	0.13
GO:0018212	kappa	GO:0002764	0.11
GO:0018212	kappa	GO:0018108	0.99
GO:0018212	kappa	GO:0050865	0.2
GO:0018212	kappa	GO:0040011	0.12
GO:0018212	kappa	GO:0016477	0.14
GO:0018212	kappa	GO:0070371	0.21
GO:0018212	kappa	GO:0004713	0.37
GO:0018212	kappa	GO:0030595	0.16
GO:0018212	kappa	GO:0031589	0.1
GO:0018212	kappa	GO:0002684	0.14
GO:0018212	kappa	GO:0040012	0.18
GO:0018212	kappa	GO:0043410	0.21
GO:0018212	kappa	GO:0070374	0.16
GO:0005604	kappa	GO:0031012	0.53
GO:0005604	kappa	GO:0044420	0.86
GO:0005604	kappa	GO:0043062	0.25
GO:0005604	kappa	GO:0005201	0.26
GO:0005604	kappa	GO:0005178	0.17
GO:0005604	kappa	GO:0030198	0.25
GO:0005604	kappa	GO:0005578	0.58
GO:0022610	kappa	GO:0007160	0.33
GO:0022610	kappa	GO:0034332	0.19
GO:0022610	kappa	GO:0007155	1
GO:0022610	kappa	GO:0031252	0.14
GO:0022610	kappa	GO:0070161	0.19
GO:0022610	kappa	GO:0051272	0.19
GO:0022610	kappa	GO:0048870	0.31
GO:0022610	kappa	GO:0006935	0.2
GO:0022610	kappa	GO:0050900	0.24
GO:0022610	kappa	GO:0042330	0.2
GO:0022610	kappa	GO:0030054	0.18
GO:0022610	kappa	GO:2000147	0.19
GO:0022610	kappa	GO:0060326	0.13
GO:0022610	kappa	GO:0005911	0.15
GO:0022610	kappa	GO:2000145	0.25
GO:0022610	kappa	GO:0043062	0.14
GO:0022610	kappa	GO:0051270	0.26
GO:0022610	kappa	GO:0030334	0.22
GO:0022610	kappa	GO:0030155	0.54
GO:0022610	kappa	GO:0051674	0.31
GO:0022610	kappa	GO:0040017	0.19
GO:0022610	kappa	GO:0045216	0.25
GO:0022610	kappa	GO:0005178	0.14
GO:0022610	kappa	GO:0005887	0.11
GO:0022610	kappa	GO:0016337	0.47
GO:0022610	kappa	GO:0030198	0.14
GO:0022610	kappa	GO:0031226	0.12
GO:0022610	kappa	GO:0001944	0.12
GO:0022610	kappa	GO:0018108	0.11
GO:0022610	kappa	GO:0040011	0.28
GO:0022610	kappa	GO:0016477	0.3
GO:0022610	kappa	GO:0034329	0.25
GO:0022610	kappa	GO:0005912	0.18
GO:0022610	kappa	GO:0044459	0.15
GO:0022610	kappa	GO:0030595	0.11
GO:0022610	kappa	GO:0034330	0.26
GO:0022610	kappa	GO:0031589	0.43
GO:0022610	kappa	GO:0022603	0.12
GO:0022610	kappa	GO:0009986	0.14
GO:0022610	kappa	GO:0040012	0.24
GO:0006956	kappa	GO:0006958	0.91
GO:0006956	kappa	GO:0002443	0.21
GO:0006956	kappa	GO:0003823	0.31
GO:0006956	kappa	GO:0019724	0.41
GO:0006956	kappa	GO:0050778	0.11
GO:0006956	kappa	GO:0002253	0.13
GO:0006956	kappa	GO:0072376	0.93
GO:0006956	kappa	GO:0002250	0.21
GO:0006956	kappa	GO:0002455	0.76
GO:0006956	kappa	GO:0006959	0.56
GO:0007160	kappa	GO:0034332	0.48
GO:0007160	kappa	GO:0007155	0.33
GO:0007160	kappa	GO:0031252	0.15
GO:0007160	kappa	GO:0070161	0.14
GO:0007160	kappa	GO:0001763	0.15
GO:0007160	kappa	GO:0051272	0.17
GO:0007160	kappa	GO:0048870	0.14
GO:0007160	kappa	GO:0006935	0.1
GO:0007160	kappa	GO:0050900	0.13
GO:0007160	kappa	GO:0042330	0.1
GO:0007160	kappa	GO:0002009	0.13
GO:0007160	kappa	GO:2000147	0.18
GO:0007160	kappa	GO:2000145	0.2
GO:0007160	kappa	GO:0043062	0.17
GO:0007160	kappa	GO:0051270	0.19
GO:0007160	kappa	GO:0030334	0.19
GO:0007160	kappa	GO:0030155	0.4
GO:0007160	kappa	GO:0061138	0.15
GO:0007160	kappa	GO:0051674	0.14
GO:0007160	kappa	GO:0040017	0.18
GO:0007160	kappa	GO:0045216	0.4
GO:0007160	kappa	GO:0005178	0.22
GO:0007160	kappa	GO:0016337	0.16
GO:0007160	kappa	GO:0048729	0.12
GO:0007160	kappa	GO:0030198	0.17
GO:0007160	kappa	GO:0001944	0.1
GO:0007160	kappa	GO:0001655	0.13
GO:0007160	kappa	GO:0040011	0.11
GO:0007160	kappa	GO:0016477	0.15
GO:0007160	kappa	GO:0034329	0.39
GO:0007160	kappa	GO:0072001	0.14
GO:0007160	kappa	GO:0005912	0.14
GO:0007160	kappa	GO:0034330	0.37
GO:0007160	kappa	GO:0031589	0.83
GO:0007160	kappa	GO:0022603	0.1
GO:0007160	kappa	GO:0040012	0.19
GO:0007160	kappa	GO:0043410	0.11
GO:0006958	kappa	GO:0002443	0.22
GO:0006958	kappa	GO:0003823	0.33
GO:0006958	kappa	GO:0019724	0.42
GO:0006958	kappa	GO:0002253	0.11
GO:0006958	kappa	GO:0072376	0.84
GO:0006958	kappa	GO:0002250	0.22
GO:0006958	kappa	GO:0002455	0.82
GO:0006958	kappa	GO:0006959	0.49
GO:0044057	kappa	GO:0009743	0.12
GO:0044057	kappa	GO:0046903	0.18
GO:0044057	kappa	GO:0019932	0.19
GO:0044057	kappa	GO:0048870	0.1
GO:0044057	kappa	GO:0006874	0.2
GO:0044057	kappa	GO:0003013	0.43
GO:0044057	kappa	GO:2000145	0.11
GO:0044057	kappa	GO:0051270	0.16
GO:0044057	kappa	GO:0030334	0.12
GO:0044057	kappa	GO:0050808	0.12
GO:0044057	kappa	GO:0045202	0.12
GO:0044057	kappa	GO:0007186	0.13
GO:0044057	kappa	GO:0072503	0.19
GO:0044057	kappa	GO:0051674	0.1
GO:0044057	kappa	GO:0051046	0.23
GO:0044057	kappa	GO:0007600	0.1
GO:0044057	kappa	GO:0055074	0.2
GO:0044057	kappa	GO:0090257	0.51
GO:0044057	kappa	GO:0051050	0.19
GO:0044057	kappa	GO:0032940	0.18
GO:0044057	kappa	GO:0072507	0.19
GO:0044057	kappa	GO:0016477	0.11
GO:0044057	kappa	GO:0051480	0.2
GO:0044057	kappa	GO:0008015	0.43
GO:0044057	kappa	GO:0003008	0.4
GO:0044057	kappa	GO:0006937	0.43
GO:0044057	kappa	GO:0042692	0.1
GO:0044057	kappa	GO:0040012	0.11
GO:0034332	kappa	GO:0007155	0.19
GO:0034332	kappa	GO:0031252	0.13
GO:0034332	kappa	GO:0070161	0.24
GO:0034332	kappa	GO:0051272	0.11
GO:0034332	kappa	GO:0002009	0.12
GO:0034332	kappa	GO:0030054	0.11
GO:0034332	kappa	GO:2000147	0.11
GO:0034332	kappa	GO:0005911	0.17
GO:0034332	kappa	GO:2000145	0.13
GO:0034332	kappa	GO:0051270	0.13
GO:0034332	kappa	GO:0007416	0.13
GO:0034332	kappa	GO:0030334	0.12
GO:0034332	kappa	GO:0050808	0.15
GO:0034332	kappa	GO:0030155	0.24
GO:0034332	kappa	GO:0040017	0.11
GO:0034332	kappa	GO:0045216	0.69
GO:0034332	kappa	GO:0005178	0.11
GO:0034332	kappa	GO:0005913	0.27
GO:0034332	kappa	GO:0016337	0.18
GO:0034332	kappa	GO:0048729	0.13
GO:0034332	kappa	GO:0016323	0.1
GO:0034332	kappa	GO:0034329	0.59
GO:0034332	kappa	GO:0005912	0.24
GO:0034332	kappa	GO:0034330	0.61
GO:0034332	kappa	GO:0031589	0.41
GO:0034332	kappa	GO:0040012	0.12
GO:0034332	kappa	GO:0022612	0.11
GO:0007155	kappa	GO:0031252	0.14
GO:0007155	kappa	GO:0070161	0.19
GO:0007155	kappa	GO:0051272	0.19
GO:0007155	kappa	GO:0048870	0.31
GO:0007155	kappa	GO:0006935	0.2
GO:0007155	kappa	GO:0050900	0.24
GO:0007155	kappa	GO:0042330	0.2
GO:0007155	kappa	GO:0002009	0.1
GO:0007155	kappa	GO:0030054	0.18
GO:0007155	kappa	GO:2000147	0.19
GO:0007155	kappa	GO:0060326	0.13
GO:0007155	kappa	GO:0005911	0.15
GO:0007155	kappa	GO:2000145	0.25
GO:0007155	kappa	GO:0043062	0.14
GO:0007155	kappa	GO:0051270	0.26
GO:0007155	kappa	GO:0030334	0.23
GO:0007155	kappa	GO:0030155	0.54
GO:0007155	kappa	GO:0051674	0.31
GO:0007155	kappa	GO:0040017	0.19
GO:0007155	kappa	GO:0045216	0.25
GO:0007155	kappa	GO:0005178	0.14
GO:0007155	kappa	GO:0005887	0.11
GO:0007155	kappa	GO:0016337	0.48
GO:0007155	kappa	GO:0030198	0.14
GO:0007155	kappa	GO:0031226	0.11
GO:0007155	kappa	GO:0001944	0.12
GO:0007155	kappa	GO:0018108	0.1
GO:0007155	kappa	GO:0040011	0.28
GO:0007155	kappa	GO:0016477	0.3
GO:0007155	kappa	GO:0034329	0.26
GO:0007155	kappa	GO:0005912	0.18
GO:0007155	kappa	GO:0044459	0.14
GO:0007155	kappa	GO:0030595	0.11
GO:0007155	kappa	GO:0034330	0.26
GO:0007155	kappa	GO:0031589	0.43
GO:0007155	kappa	GO:0022603	0.12
GO:0007155	kappa	GO:0009986	0.14
GO:0007155	kappa	GO:0040012	0.24
GO:0009743	kappa	GO:0046903	0.13
GO:0009743	kappa	GO:0003013	0.1
GO:0009743	kappa	GO:0051046	0.2
GO:0009743	kappa	GO:0032940	0.13
GO:0009743	kappa	GO:0008015	0.1
GO:0045177	kappa	GO:0016324	0.77
GO:0045177	kappa	GO:0005911	0.13
GO:0045177	kappa	GO:0045216	0.11
GO:0045177	kappa	GO:0016323	0.24
GO:0045177	kappa	GO:0043296	0.1
GO:0045177	kappa	GO:0044459	0.16
GO:0046903	kappa	GO:0002443	0.12
GO:0046903	kappa	GO:0050707	0.18
GO:0046903	kappa	GO:0002682	0.1
GO:0046903	kappa	GO:0050663	0.2
GO:0046903	kappa	GO:0051046	0.64
GO:0046903	kappa	GO:0051050	0.31
GO:0046903	kappa	GO:0050865	0.11
GO:0046903	kappa	GO:0032940	0.93
GO:0046903	kappa	GO:0003008	0.16
GO:0046903	kappa	GO:0002684	0.11
GO:0045667	kappa	GO:0001763	0.17
GO:0045667	kappa	GO:0051272	0.14
GO:0045667	kappa	GO:0002009	0.13
GO:0045667	kappa	GO:2000147	0.15
GO:0045667	kappa	GO:2000145	0.11
GO:0045667	kappa	GO:0030334	0.11
GO:0045667	kappa	GO:0061138	0.17
GO:0045667	kappa	GO:0048747	0.1
GO:0045667	kappa	GO:0040017	0.14
GO:0045667	kappa	GO:0048729	0.15
GO:0045667	kappa	GO:0001655	0.18
GO:0045667	kappa	GO:0072001	0.19
GO:0045667	kappa	GO:0040012	0.1
GO:0045667	kappa	GO:0022612	0.14
GO:0031252	kappa	GO:0070161	0.18
GO:0031252	kappa	GO:0048870	0.16
GO:0031252	kappa	GO:0006935	0.11
GO:0031252	kappa	GO:0042330	0.11
GO:0031252	kappa	GO:0030054	0.19
GO:0031252	kappa	GO:2000147	0.1
GO:0031252	kappa	GO:0005911	0.17
GO:0031252	kappa	GO:2000145	0.14
GO:0031252	kappa	GO:0051270	0.13
GO:0031252	kappa	GO:0030334	0.12
GO:0031252	kappa	GO:0051674	0.16
GO:0031252	kappa	GO:0045216	0.18
GO:0031252	kappa	GO:0040011	0.14
GO:0031252	kappa	GO:0016477	0.15
GO:0031252	kappa	GO:0034329	0.2
GO:0031252	kappa	GO:0005912	0.18
GO:0031252	kappa	GO:0044459	0.11
GO:0031252	kappa	GO:0034330	0.2
GO:0031252	kappa	GO:0031589	0.16
GO:0031252	kappa	GO:0040012	0.14
GO:0002443	kappa	GO:0050707	0.14
GO:0002443	kappa	GO:0050776	0.27
GO:0002443	kappa	GO:0050900	0.14
GO:0002443	kappa	GO:0002682	0.21
GO:0002443	kappa	GO:0002429	0.15
GO:0002443	kappa	GO:0060326	0.14
GO:0002443	kappa	GO:0003823	0.2
GO:0002443	kappa	GO:0019724	0.63
GO:0002443	kappa	GO:0050866	0.17
GO:0002443	kappa	GO:0050867	0.27
GO:0002443	kappa	GO:0050778	0.27
GO:0002443	kappa	GO:0050663	0.15
GO:0002443	kappa	GO:0002253	0.15
GO:0002443	kappa	GO:0072376	0.21
GO:0002443	kappa	GO:0032101	0.15
GO:0002443	kappa	GO:0006955	0.25
GO:0002443	kappa	GO:0071346	0.1
GO:0002443	kappa	GO:0051046	0.15
GO:0002443	kappa	GO:0051249	0.26
GO:0002443	kappa	GO:0002250	0.75
GO:0002443	kappa	GO:0002768	0.14
GO:0002443	kappa	GO:0002764	0.13
GO:0002443	kappa	GO:0002455	0.3
GO:0002443	kappa	GO:0018108	0.13
GO:0002443	kappa	GO:0050865	0.29
GO:0002443	kappa	GO:0032940	0.12
GO:0002443	kappa	GO:0006959	0.26
GO:0002443	kappa	GO:0002757	0.12
GO:0002443	kappa	GO:0030595	0.15
GO:0002443	kappa	GO:0002684	0.28
GO:0002443	kappa	GO:0009986	0.12
GO:0070161	kappa	GO:0030054	0.52
GO:0070161	kappa	GO:0005911	0.33
GO:0070161	kappa	GO:0045216	0.25
GO:0070161	kappa	GO:0005913	0.32
GO:0070161	kappa	GO:0016337	0.16
GO:0070161	kappa	GO:0034329	0.28
GO:0070161	kappa	GO:0005912	0.98
GO:0070161	kappa	GO:0043296	0.15
GO:0070161	kappa	GO:0034330	0.28
GO:0070161	kappa	GO:0031589	0.14
GO:0001763	kappa	GO:0051272	0.13
GO:0001763	kappa	GO:0055002	0.16
GO:0001763	kappa	GO:0055001	0.17
GO:0001763	kappa	GO:0002009	0.6
GO:0001763	kappa	GO:2000147	0.13
GO:0001763	kappa	GO:2000145	0.1
GO:0001763	kappa	GO:0043062	0.13
GO:0001763	kappa	GO:0051270	0.1
GO:0001763	kappa	GO:0030334	0.12
GO:0001763	kappa	GO:0030155	0.12
GO:0001763	kappa	GO:0061138	0.99
GO:0001763	kappa	GO:0048747	0.14
GO:0001763	kappa	GO:0040017	0.13
GO:0001763	kappa	GO:0048729	0.52
GO:0001763	kappa	GO:0030198	0.13
GO:0001763	kappa	GO:0001944	0.17
GO:0001763	kappa	GO:0001655	0.31
GO:0001763	kappa	GO:0016323	0.11
GO:0001763	kappa	GO:0070371	0.13
GO:0001763	kappa	GO:0072001	0.29
GO:0001763	kappa	GO:0051146	0.13
GO:0001763	kappa	GO:0035272	0.18
GO:0001763	kappa	GO:0031589	0.13
GO:0001763	kappa	GO:0022603	0.18
GO:0001763	kappa	GO:0042692	0.13
GO:0001763	kappa	GO:0040012	0.11
GO:0001763	kappa	GO:0043410	0.15
GO:0001763	kappa	GO:0070374	0.1
GO:0001763	kappa	GO:0022612	0.56
GO:0050707	kappa	GO:0060326	0.12
GO:0050707	kappa	GO:0019724	0.11
GO:0050707	kappa	GO:0050866	0.17
GO:0050707	kappa	GO:0050867	0.13
GO:0050707	kappa	GO:0070372	0.19
GO:0050707	kappa	GO:0050663	0.93
GO:0050707	kappa	GO:0032101	0.11
GO:0050707	kappa	GO:0051046	0.34
GO:0050707	kappa	GO:0051249	0.12
GO:0050707	kappa	GO:0002250	0.16
GO:0050707	kappa	GO:0002455	0.12
GO:0050707	kappa	GO:0051050	0.18
GO:0050707	kappa	GO:0050865	0.12
GO:0050707	kappa	GO:0032940	0.2
GO:0050707	kappa	GO:0070371	0.17
GO:0050707	kappa	GO:0006959	0.13
GO:0050707	kappa	GO:0030595	0.14
GO:0050707	kappa	GO:0070374	0.18
GO:0019932	kappa	GO:0006874	0.21
GO:0019932	kappa	GO:0003013	0.15
GO:0019932	kappa	GO:0070372	0.1
GO:0019932	kappa	GO:0072503	0.2
GO:0019932	kappa	GO:0055074	0.2
GO:0019932	kappa	GO:0090257	0.27
GO:0019932	kappa	GO:0072507	0.19
GO:0019932	kappa	GO:0070371	0.11
GO:0019932	kappa	GO:0051480	0.26
GO:0019932	kappa	GO:0008015	0.15
GO:0019932	kappa	GO:0006937	0.25
GO:0019932	kappa	GO:0030595	0.1
GO:0051272	kappa	GO:0048870	0.39
GO:0051272	kappa	GO:0006935	0.25
GO:0051272	kappa	GO:0006874	0.13
GO:0051272	kappa	GO:0050900	0.29
GO:0051272	kappa	GO:0042330	0.25
GO:0051272	kappa	GO:0002682	0.12
GO:0051272	kappa	GO:0002009	0.1
GO:0051272	kappa	GO:2000147	0.98
GO:0051272	kappa	GO:0060326	0.34
GO:0051272	kappa	GO:0050867	0.12
GO:0051272	kappa	GO:0070372	0.19
GO:0051272	kappa	GO:0014066	0.12
GO:0051272	kappa	GO:2000145	0.68
GO:0051272	kappa	GO:0043062	0.13
GO:0051272	kappa	GO:0051270	0.66
GO:0051272	kappa	GO:0032101	0.24
GO:0051272	kappa	GO:0030334	0.72
GO:0051272	kappa	GO:0030155	0.3
GO:0051272	kappa	GO:0061138	0.13
GO:0051272	kappa	GO:0072503	0.12
GO:0051272	kappa	GO:0051674	0.39
GO:0051272	kappa	GO:0040017	0.97
GO:0051272	kappa	GO:0045216	0.14
GO:0051272	kappa	GO:0005178	0.15
GO:0051272	kappa	GO:0016337	0.11
GO:0051272	kappa	GO:0014068	0.14
GO:0051272	kappa	GO:0030198	0.13
GO:0051272	kappa	GO:0055074	0.12
GO:0051272	kappa	GO:0001944	0.17
GO:0051272	kappa	GO:0051050	0.18
GO:0051272	kappa	GO:0018108	0.21
GO:0051272	kappa	GO:0040011	0.3
GO:0051272	kappa	GO:0072507	0.12
GO:0051272	kappa	GO:0005615	0.12
GO:0051272	kappa	GO:0016477	0.42
GO:0051272	kappa	GO:0034329	0.15
GO:0051272	kappa	GO:0070371	0.23
GO:0051272	kappa	GO:0051480	0.13
GO:0051272	kappa	GO:0004713	0.1
GO:0051272	kappa	GO:0030595	0.31
GO:0051272	kappa	GO:0034330	0.14
GO:0051272	kappa	GO:0031589	0.21
GO:0051272	kappa	GO:0002684	0.15
GO:0051272	kappa	GO:0022603	0.17
GO:0051272	kappa	GO:0009986	0.14
GO:0051272	kappa	GO:0040012	0.66
GO:0051272	kappa	GO:0043410	0.18
GO:0051272	kappa	GO:0070374	0.17
GO:0048870	kappa	GO:0006935	0.34
GO:0048870	kappa	GO:0050776	0.13
GO:0048870	kappa	GO:0050900	0.43
GO:0048870	kappa	GO:0042330	0.34
GO:0048870	kappa	GO:0002682	0.16
GO:0048870	kappa	GO:0002009	0.14
GO:0048870	kappa	GO:0002429	0.1
GO:0048870	kappa	GO:2000147	0.39
GO:0048870	kappa	GO:0060326	0.26
GO:0048870	kappa	GO:0050867	0.11
